"code";"city";"state";"region";"population"
352350;"Itatinga";"São Paulo";"SUDESTE";20158
352360;"Itirapina";"São Paulo";"SUDESTE";17589
352370;"Itirapuã";"São Paulo";"SUDESTE";6405
352380;"Itobi";"São Paulo";"SUDESTE";7853
352390;"Itu";"São Paulo";"SUDESTE";170157
352400;"Itupeva";"São Paulo";"SUDESTE";57031
352410;"Ituverava";"São Paulo";"SUDESTE";41414
352420;"Jaborandi";"São Paulo";"SUDESTE";6917
352430;"Jaboticabal";"São Paulo";"SUDESTE";76563
352440;"Jacareí";"São Paulo";"SUDESTE";229851
352450;"Jaci";"São Paulo";"SUDESTE";6728
352460;"Jacupiranga";"São Paulo";"SUDESTE";17900
352470;"Jaguariúna";"São Paulo";"SUDESTE";54204
352480;"Jales";"São Paulo";"SUDESTE";49110
352490;"Jambeiro";"São Paulo";"SUDESTE";6305
352500;"Jandira";"São Paulo";"SUDESTE";121492
352510;"Jardinópolis";"São Paulo";"SUDESTE";42904
352520;"Jarinu";"São Paulo";"SUDESTE";28540
352530;"Jaú";"São Paulo";"SUDESTE";146338
352540;"Jeriquara";"São Paulo";"SUDESTE";3202
352550;"Joanópolis";"São Paulo";"SUDESTE";12947
352560;"João Ramalho";"São Paulo";"SUDESTE";4468
352570;"José Bonifácio";"São Paulo";"SUDESTE";36198
352580;"Júlio Mesquita";"São Paulo";"SUDESTE";4733
352585;"Jumirim";"São Paulo";"SUDESTE";3237
352590;"Jundiaí";"São Paulo";"SUDESTE";409497
352600;"Junqueirópolis";"São Paulo";"SUDESTE";20353
352610;"Juquiá";"São Paulo";"SUDESTE";19192
352620;"Juquitiba";"São Paulo";"SUDESTE";31027
352630;"Lagoinha";"São Paulo";"SUDESTE";4943
352640;"Laranjal Paulista";"São Paulo";"SUDESTE";27890
352650;"Lavínia";"São Paulo";"SUDESTE";11156
352660;"Lavrinhas";"São Paulo";"SUDESTE";7150
352670;"Leme";"São Paulo";"SUDESTE";101184
352680;"Lençóis Paulista";"São Paulo";"SUDESTE";67185
352690;"Limeira";"São Paulo";"SUDESTE";300911
352700;"Lindóia";"São Paulo";"SUDESTE";7695
352710;"Lins";"São Paulo";"SUDESTE";77021
352720;"Lorena";"São Paulo";"SUDESTE";87980
352725;"Lourdes";"São Paulo";"SUDESTE";2270
352730;"Louveira";"São Paulo";"SUDESTE";45922
352740;"Lucélia";"São Paulo";"SUDESTE";21461
352750;"Lucianópolis";"São Paulo";"SUDESTE";2381
352760;"Luís Antônio";"São Paulo";"SUDESTE";14021
352770;"Luiziânia";"São Paulo";"SUDESTE";5633
352780;"Lupércio";"São Paulo";"SUDESTE";4573
352790;"Lutécia";"São Paulo";"SUDESTE";2705
352800;"Macatuba";"São Paulo";"SUDESTE";17111
352810;"Macaubal";"São Paulo";"SUDESTE";8086
352820;"Macedônia";"São Paulo";"SUDESTE";3736
352830;"Magda";"São Paulo";"SUDESTE";3185
352840;"Mairinque";"São Paulo";"SUDESTE";46567
352850;"Mairiporã";"São Paulo";"SUDESTE";95601
352860;"Manduri";"São Paulo";"SUDESTE";9714
352870;"Marabá Paulista";"São Paulo";"SUDESTE";5611
352880;"Maracaí";"São Paulo";"SUDESTE";13981
352885;"Marapoama";"São Paulo";"SUDESTE";2949
352890;"Mariápolis";"São Paulo";"SUDESTE";4087
352900;"Marília";"São Paulo";"SUDESTE";235234
352910;"Marinópolis";"São Paulo";"SUDESTE";2140
352920;"Martinópolis";"São Paulo";"SUDESTE";26123
352930;"Matão";"São Paulo";"SUDESTE";82307
352940;"Mauá";"São Paulo";"SUDESTE";462005
352950;"Mendonça";"São Paulo";"SUDESTE";5302
352960;"Meridiano";"São Paulo";"SUDESTE";3892
352965;"Mesópolis";"São Paulo";"SUDESTE";1926
352970;"Miguelópolis";"São Paulo";"SUDESTE";21973
352980;"Mineiros do Tietê";"São Paulo";"SUDESTE";12812
352990;"Miracatu";"São Paulo";"SUDESTE";20288
353000;"Mira Estrela";"São Paulo";"SUDESTE";3045
353010;"Mirandópolis";"São Paulo";"SUDESTE";29315
353020;"Mirante do Paranapanema";"São Paulo";"SUDESTE";18130
353030;"Mirassol";"São Paulo";"SUDESTE";58760
353040;"Mirassolândia";"São Paulo";"SUDESTE";4758
353050;"Mococa";"São Paulo";"SUDESTE";68994
353060;"Mogi das Cruzes";"São Paulo";"SUDESTE";433901
353070;"Mogi Guaçu";"São Paulo";"SUDESTE";149396
353080;"Mogi Mirim";"São Paulo";"SUDESTE";92365
353090;"Mombuca";"São Paulo";"SUDESTE";3470
353100;"Monções";"São Paulo";"SUDESTE";2249
353110;"Mongaguá";"São Paulo";"SUDESTE";54257
353120;"Monte Alegre do Sul";"São Paulo";"SUDESTE";7871
353130;"Monte Alto";"São Paulo";"SUDESTE";49979
353140;"Monte Aprazível";"São Paulo";"SUDESTE";24393
353150;"Monte Azul Paulista";"São Paulo";"SUDESTE";19234
353160;"Monte Castelo";"São Paulo";"SUDESTE";4190
353170;"Monteiro Lobato";"São Paulo";"SUDESTE";4549
353180;"Monte Mor";"São Paulo";"SUDESTE";57240
353190;"Morro Agudo";"São Paulo";"SUDESTE";32220
353200;"Morungaba";"São Paulo";"SUDESTE";13232
353205;"Motuca";"São Paulo";"SUDESTE";4676
353210;"Murutinga do Sul";"São Paulo";"SUDESTE";4453
353215;"Nantes";"São Paulo";"SUDESTE";3049
353220;"Narandiba";"São Paulo";"SUDESTE";4746
353230;"Natividade da Serra";"São Paulo";"SUDESTE";6754
353240;"Nazaré Paulista";"São Paulo";"SUDESTE";18121
353250;"Neves Paulista";"São Paulo";"SUDESTE";8999
353260;"Nhandeara";"São Paulo";"SUDESTE";11398
353270;"Nipoã";"São Paulo";"SUDESTE";4994
353280;"Nova Aliança";"São Paulo";"SUDESTE";6733
353282;"Nova Campina";"São Paulo";"SUDESTE";9504
353284;"Nova Canaã Paulista";"São Paulo";"SUDESTE";1978
353286;"Nova Castilho";"São Paulo";"SUDESTE";1239
353290;"Nova Europa";"São Paulo";"SUDESTE";10755
353300;"Nova Granada";"São Paulo";"SUDESTE";21071
353310;"Nova Guataporanga";"São Paulo";"SUDESTE";2304
353320;"Nova Independência";"São Paulo";"SUDESTE";3745
353325;"Novais";"São Paulo";"SUDESTE";5527
353330;"Nova Luzitânia";"São Paulo";"SUDESTE";3953
353340;"Nova Odessa";"São Paulo";"SUDESTE";58227
353350;"Novo Horizonte";"São Paulo";"SUDESTE";40225
353360;"Nuporanga";"São Paulo";"SUDESTE";7341
353370;"Ocauçu";"São Paulo";"SUDESTE";4308
353380;"Óleo";"São Paulo";"SUDESTE";2583
353390;"Olímpia";"São Paulo";"SUDESTE";54037
353400;"Onda Verde";"São Paulo";"SUDESTE";4286
353410;"Oriente";"São Paulo";"SUDESTE";6473
353420;"Orindiúva";"São Paulo";"SUDESTE";6731
353430;"Orlândia";"São Paulo";"SUDESTE";43306
353440;"Osasco";"São Paulo";"SUDESTE";697886
353450;"Oscar Bressane";"São Paulo";"SUDESTE";2616
353460;"Osvaldo Cruz";"São Paulo";"SUDESTE";32709
353470;"Ourinhos";"São Paulo";"SUDESTE";111813
353475;"Ouroeste";"São Paulo";"SUDESTE";9897
353480;"Ouro Verde";"São Paulo";"SUDESTE";8440
353490;"Pacaembu";"São Paulo";"SUDESTE";14086
353500;"Palestina";"São Paulo";"SUDESTE";12542
353510;"Palmares Paulista";"São Paulo";"SUDESTE";12730
353520;"Palmeira d'Oeste";"São Paulo";"SUDESTE";9496
353530;"Palmital";"São Paulo";"SUDESTE";22196
353540;"Panorama";"São Paulo";"SUDESTE";15619
353550;"Paraguaçu Paulista";"São Paulo";"SUDESTE";45255
353560;"Paraibuna";"São Paulo";"SUDESTE";18206
353570;"Paraíso";"São Paulo";"SUDESTE";6369
353580;"Paranapanema";"São Paulo";"SUDESTE";19730
353590;"Paranapuã";"São Paulo";"SUDESTE";4051
353600;"Parapuã";"São Paulo";"SUDESTE";11073
353610;"Pardinho";"São Paulo";"SUDESTE";6259
353620;"Pariquera-Açu";"São Paulo";"SUDESTE";19537
353625;"Parisi";"São Paulo";"SUDESTE";2150
353630;"Patrocínio Paulista";"São Paulo";"SUDESTE";14351
353640;"Paulicéia";"São Paulo";"SUDESTE";7147
353650;"Paulínia";"São Paulo";"SUDESTE";102499
353657;"Paulistânia";"São Paulo";"SUDESTE";1841
353660;"Paulo de Faria";"São Paulo";"SUDESTE";8953
353670;"Pederneiras";"São Paulo";"SUDESTE";45708
353680;"Pedra Bela";"São Paulo";"SUDESTE";6078
353690;"Pedranópolis";"São Paulo";"SUDESTE";2547
353700;"Pedregulho";"São Paulo";"SUDESTE";16645
353710;"Pedreira";"São Paulo";"SUDESTE";46598
353715;"Pedrinhas Paulista";"São Paulo";"SUDESTE";3087
353720;"Pedro de Toledo";"São Paulo";"SUDESTE";11136
353730;"Penápolis";"São Paulo";"SUDESTE";62738
353740;"Pereira Barreto";"São Paulo";"SUDESTE";25790
353750;"Pereiras";"São Paulo";"SUDESTE";8410
353760;"Peruíbe";"São Paulo";"SUDESTE";66572
353770;"Piacatu";"São Paulo";"SUDESTE";5846
353780;"Piedade";"São Paulo";"SUDESTE";55092
353790;"Pilar do Sul";"São Paulo";"SUDESTE";28718
353800;"Pindamonhangaba";"São Paulo";"SUDESTE";164000
353810;"Pindorama";"São Paulo";"SUDESTE";16656
353820;"Pinhalzinho";"São Paulo";"SUDESTE";14763
353830;"Piquerobi";"São Paulo";"SUDESTE";3693
353850;"Piquete";"São Paulo";"SUDESTE";13976
353860;"Piracaia";"São Paulo";"SUDESTE";26991
353870;"Piracicaba";"São Paulo";"SUDESTE";397322
353880;"Piraju";"São Paulo";"SUDESTE";29790
353890;"Pirajuí";"São Paulo";"SUDESTE";24973
353900;"Pirangi";"São Paulo";"SUDESTE";11323
353910;"Pirapora do Bom Jesus";"São Paulo";"SUDESTE";18174
353920;"Pirapozinho";"São Paulo";"SUDESTE";27021
353930;"Pirassununga";"São Paulo";"SUDESTE";75474
353940;"Piratininga";"São Paulo";"SUDESTE";13335
353950;"Pitangueiras";"São Paulo";"SUDESTE";38889
353960;"Planalto";"São Paulo";"SUDESTE";5067
353970;"Platina";"São Paulo";"SUDESTE";3488
353980;"Poá";"São Paulo";"SUDESTE";115488
353990;"Poloni";"São Paulo";"SUDESTE";5935
354000;"Pompéia";"São Paulo";"SUDESTE";21674
354010;"Pongaí";"São Paulo";"SUDESTE";3480
354020;"Pontal";"São Paulo";"SUDESTE";47638
354025;"Pontalinda";"São Paulo";"SUDESTE";4519
354030;"Pontes Gestal";"São Paulo";"SUDESTE";2594
354040;"Populina";"São Paulo";"SUDESTE";4240
354050;"Porangaba";"São Paulo";"SUDESTE";9565
354060;"Porto Feliz";"São Paulo";"SUDESTE";52507
354070;"Porto Ferreira";"São Paulo";"SUDESTE";55432
354075;"Potim";"São Paulo";"SUDESTE";23360
354080;"Potirendaba";"São Paulo";"SUDESTE";17002
354085;"Pracinha";"São Paulo";"SUDESTE";3768
354090;"Pradópolis";"São Paulo";"SUDESTE";20516
354100;"Praia Grande";"São Paulo";"SUDESTE";310024
354105;"Pratânia";"São Paulo";"SUDESTE";5126
354110;"Presidente Alves";"São Paulo";"SUDESTE";4155
354120;"Presidente Bernardes";"São Paulo";"SUDESTE";13420
354130;"Presidente Epitácio";"São Paulo";"SUDESTE";43897
354140;"Presidente Prudente";"São Paulo";"SUDESTE";225271
354150;"Presidente Venceslau";"São Paulo";"SUDESTE";39544
354160;"Promissão";"São Paulo";"SUDESTE";39506
354165;"Quadra";"São Paulo";"SUDESTE";3680
354170;"Quatá";"São Paulo";"SUDESTE";13893
354180;"Queiroz";"São Paulo";"SUDESTE";3267
354190;"Queluz";"São Paulo";"SUDESTE";12949
354200;"Quintana";"São Paulo";"SUDESTE";6530
354210;"Rafard";"São Paulo";"SUDESTE";9054
354220;"Rancharia";"São Paulo";"SUDESTE";29821
354230;"Redenção da Serra";"São Paulo";"SUDESTE";3908
354240;"Regente Feijó";"São Paulo";"SUDESTE";19985
354250;"Reginópolis";"São Paulo";"SUDESTE";9042
354260;"Registro";"São Paulo";"SUDESTE";56430
354270;"Restinga";"São Paulo";"SUDESTE";7384
354280;"Ribeira";"São Paulo";"SUDESTE";3390
354290;"Ribeirão Bonito";"São Paulo";"SUDESTE";13060
354300;"Ribeirão Branco";"São Paulo";"SUDESTE";17220
354310;"Ribeirão Corrente";"São Paulo";"SUDESTE";4644
354320;"Ribeirão do Sul";"São Paulo";"SUDESTE";4571
354323;"Ribeirão dos Índios";"São Paulo";"SUDESTE";2243
354325;"Ribeirão Grande";"São Paulo";"SUDESTE";7697
354330;"Ribeirão Pires";"São Paulo";"SUDESTE";121848
354340;"Ribeirão Preto";"São Paulo";"SUDESTE";682302
354350;"Riversul";"São Paulo";"SUDESTE";5792
354360;"Rifaina";"São Paulo";"SUDESTE";3618
354370;"Rincão";"São Paulo";"SUDESTE";10823
354380;"Rinópolis";"São Paulo";"SUDESTE";10098
354390;"Rio Claro";"São Paulo";"SUDESTE";202952
354400;"Rio das Pedras";"São Paulo";"SUDESTE";33935
354410;"Rio Grande da Serra";"São Paulo";"SUDESTE";49408
354420;"Riolândia";"São Paulo";"SUDESTE";12086
354425;"Rosana";"São Paulo";"SUDESTE";17795
354430;"Roseira";"São Paulo";"SUDESTE";10512
354440;"Rubiácea";"São Paulo";"SUDESTE";3046
354450;"Rubinéia";"São Paulo";"SUDESTE";3102
354460;"Sabino";"São Paulo";"SUDESTE";5549
354470;"Sagres";"São Paulo";"SUDESTE";2453
354480;"Sales";"São Paulo";"SUDESTE";6144
354490;"Sales Oliveira";"São Paulo";"SUDESTE";11641
354500;"Salesópolis";"São Paulo";"SUDESTE";16903
354510;"Salmourão";"São Paulo";"SUDESTE";5222
354515;"Saltinho";"São Paulo";"SUDESTE";8019
354520;"Salto";"São Paulo";"SUDESTE";116191
354530;"Salto de Pirapora";"São Paulo";"SUDESTE";44397
354540;"Salto Grande";"São Paulo";"SUDESTE";9287
354550;"Sandovalina";"São Paulo";"SUDESTE";4174
354560;"Santa Adélia";"São Paulo";"SUDESTE";15331
354570;"Santa Albertina";"São Paulo";"SUDESTE";5999
354580;"Santa Bárbara d'Oeste";"São Paulo";"SUDESTE";191889
354600;"Santa Branca";"São Paulo";"SUDESTE";14667
354610;"Santa Clara d'Oeste";"São Paulo";"SUDESTE";2134
354620;"Santa Cruz da Conceição";"São Paulo";"SUDESTE";4409
354625;"Santa Cruz da Esperança";"São Paulo";"SUDESTE";2110
354630;"Santa Cruz das Palmeiras";"São Paulo";"SUDESTE";33455
354640;"Santa Cruz do Rio Pardo";"São Paulo";"SUDESTE";47148
354650;"Santa Ernestina";"São Paulo";"SUDESTE";5662
354660;"Santa Fé do Sul";"São Paulo";"SUDESTE";31802
354670;"Santa Gertrudes";"São Paulo";"SUDESTE";25637
354680;"Santa Isabel";"São Paulo";"SUDESTE";56014
354690;"Santa Lúcia";"São Paulo";"SUDESTE";8758
354700;"Santa Maria da Serra";"São Paulo";"SUDESTE";6021
354710;"Santa Mercedes";"São Paulo";"SUDESTE";2945
354720;"Santana da Ponte Pensa";"São Paulo";"SUDESTE";1555
354730;"Santana de Parnaíba";"São Paulo";"SUDESTE";131887
354740;"Santa Rita d'Oeste";"São Paulo";"SUDESTE";2544
354750;"Santa Rita do Passa Quatro";"São Paulo";"SUDESTE";27590
354760;"Santa Rosa de Viterbo";"São Paulo";"SUDESTE";26067
354765;"Santa Salete";"São Paulo";"SUDESTE";1536
354770;"Santo Anastácio";"São Paulo";"SUDESTE";21030
354780;"Santo André";"São Paulo";"SUDESTE";715231
354790;"Santo Antônio da Alegria";"São Paulo";"SUDESTE";6829
354800;"Santo Antônio de Posse";"São Paulo";"SUDESTE";22801
354805;"Santo Antônio do Aracanguá";"São Paulo";"SUDESTE";8285
354810;"Santo Antônio do Jardim";"São Paulo";"SUDESTE";6029
354820;"Santo Antônio do Pinhal";"São Paulo";"SUDESTE";6800
354830;"Santo Expedito";"São Paulo";"SUDESTE";3057
354840;"Santópolis do Aguapeí";"São Paulo";"SUDESTE";4687
354850;"Santos";"São Paulo";"SUDESTE";434742
354860;"São Bento do Sapucaí";"São Paulo";"SUDESTE";10895
354870;"São Bernardo do Campo";"São Paulo";"SUDESTE";827437
354880;"São Caetano do Sul";"São Paulo";"SUDESTE";159608
354890;"São Carlos";"São Paulo";"SUDESTE";246088
354900;"São Francisco";"São Paulo";"SUDESTE";2850
354910;"São João da Boa Vista";"São Paulo";"SUDESTE";90089
354920;"São João das Duas Pontes";"São Paulo";"SUDESTE";2601
354925;"São João de Iracema";"São Paulo";"SUDESTE";1904
354930;"São João do Pau d'Alho";"São Paulo";"SUDESTE";2132
354940;"São Joaquim da Barra";"São Paulo";"SUDESTE";50921
354950;"São José da Bela Vista";"São Paulo";"SUDESTE";8885
354960;"São José do Barreiro";"São Paulo";"SUDESTE";4181
354970;"São José do Rio Pardo";"São Paulo";"SUDESTE";54734
354980;"São José do Rio Preto";"São Paulo";"SUDESTE";450657
354990;"São José dos Campos";"São Paulo";"SUDESTE";703219
354995;"São Lourenço da Serra";"São Paulo";"SUDESTE";15465
355000;"São Luiz do Paraitinga";"São Paulo";"SUDESTE";10740
355010;"São Manuel";"São Paulo";"SUDESTE";40692
355020;"São Miguel Arcanjo";"São Paulo";"SUDESTE";32910
355030;"São Paulo";"São Paulo";"SUDESTE";12106920
355040;"São Pedro";"São Paulo";"SUDESTE";34898
355050;"São Pedro do Turvo";"São Paulo";"SUDESTE";7624
355060;"São Roque";"São Paulo";"SUDESTE";88473
355070;"São Sebastião";"São Paulo";"SUDESTE";85538
355080;"São Sebastião da Grama";"São Paulo";"SUDESTE";12317
355090;"São Simão";"São Paulo";"SUDESTE";15225
355100;"São Vicente";"São Paulo";"SUDESTE";360380
355110;"Sarapuí";"São Paulo";"SUDESTE";10034
355120;"Sarutaiá";"São Paulo";"SUDESTE";3681
355130;"Sebastianópolis do Sul";"São Paulo";"SUDESTE";3411
355140;"Serra Azul";"São Paulo";"SUDESTE";13810
355150;"Serrana";"São Paulo";"SUDESTE";43790
355160;"Serra Negra";"São Paulo";"SUDESTE";28742
355170;"Sertãozinho";"São Paulo";"SUDESTE";122643
355180;"Sete Barras";"São Paulo";"SUDESTE";13053
355190;"Severínia";"São Paulo";"SUDESTE";17115
355200;"Silveiras";"São Paulo";"SUDESTE";6228
355210;"Socorro";"São Paulo";"SUDESTE";40220
355220;"Sorocaba";"São Paulo";"SUDESTE";659871
355230;"Sud Mennucci";"São Paulo";"SUDESTE";7733
355240;"Sumaré";"São Paulo";"SUDESTE";273007
355250;"Suzano";"São Paulo";"SUDESTE";290769
355255;"Suzanápolis";"São Paulo";"SUDESTE";3836
355260;"Tabapuã";"São Paulo";"SUDESTE";12251
355270;"Tabatinga";"São Paulo";"SUDESTE";16159
355280;"Taboão da Serra";"São Paulo";"SUDESTE";279634
355290;"Taciba";"São Paulo";"SUDESTE";6193
355300;"Taguaí";"São Paulo";"SUDESTE";13111
355310;"Taiaçu";"São Paulo";"SUDESTE";6255
355320;"Taiúva";"São Paulo";"SUDESTE";5603
355330;"Tambaú";"São Paulo";"SUDESTE";23267
355340;"Tanabi";"São Paulo";"SUDESTE";25723
355350;"Tapiraí";"São Paulo";"SUDESTE";7973
355360;"Tapiratiba";"São Paulo";"SUDESTE";13062
355365;"Taquaral";"São Paulo";"SUDESTE";2823
355370;"Taquaritinga";"São Paulo";"SUDESTE";56951
355380;"Taquarituba";"São Paulo";"SUDESTE";23240
355385;"Taquarivaí";"São Paulo";"SUDESTE";5715
355390;"Tarabai";"São Paulo";"SUDESTE";7302
355395;"Tarumã";"São Paulo";"SUDESTE";14547
355400;"Tatuí";"São Paulo";"SUDESTE";118939
355410;"Taubaté";"São Paulo";"SUDESTE";307953
355420;"Tejupá";"São Paulo";"SUDESTE";4677
355430;"Teodoro Sampaio";"São Paulo";"SUDESTE";22914
355440;"Terra Roxa";"São Paulo";"SUDESTE";9227
355450;"Tietê";"São Paulo";"SUDESTE";41022
355460;"Timburi";"São Paulo";"SUDESTE";2690
355465;"Torre de Pedra";"São Paulo";"SUDESTE";2395
355470;"Torrinha";"São Paulo";"SUDESTE";9934
355475;"Trabiju";"São Paulo";"SUDESTE";1691
355480;"Tremembé";"São Paulo";"SUDESTE";45904
355490;"Três Fronteiras";"São Paulo";"SUDESTE";5767
355495;"Tuiuti";"São Paulo";"SUDESTE";6689
355500;"Tupã";"São Paulo";"SUDESTE";65758
355510;"Tupi Paulista";"São Paulo";"SUDESTE";15321
355520;"Turiúba";"São Paulo";"SUDESTE";2016
355530;"Turmalina";"São Paulo";"SUDESTE";1827
355535;"Ubarana";"São Paulo";"SUDESTE";6080
355540;"Ubatuba";"São Paulo";"SUDESTE";88313
355550;"Ubirajara";"São Paulo";"SUDESTE";4734
355560;"Uchoa";"São Paulo";"SUDESTE";10047
355570;"União Paulista";"São Paulo";"SUDESTE";1793
355580;"Urânia";"São Paulo";"SUDESTE";9148
355590;"Uru";"São Paulo";"SUDESTE";1207
355600;"Urupês";"São Paulo";"SUDESTE";13655
355610;"Valentim Gentil";"São Paulo";"SUDESTE";12800
355620;"Valinhos";"São Paulo";"SUDESTE";124024
355630;"Valparaíso";"São Paulo";"SUDESTE";25632
355635;"Vargem";"São Paulo";"SUDESTE";10143
355640;"Vargem Grande do Sul";"São Paulo";"SUDESTE";42310
355645;"Vargem Grande Paulista";"São Paulo";"SUDESTE";50346
355650;"Várzea Paulista";"São Paulo";"SUDESTE";118917
355660;"Vera Cruz";"São Paulo";"SUDESTE";10963
355670;"Vinhedo";"São Paulo";"SUDESTE";75129
355680;"Viradouro";"São Paulo";"SUDESTE";18654
355690;"Vista Alegre do Alto";"São Paulo";"SUDESTE";8335
